"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Meis2.6",1.44801865274505e-36,-1.26057906333115,0.012,0.426,2.18375693020481e-32,"MEINH3","Meis2"
"Gata2",1.08264548409768e-35,0.218261976764141,0.171,0.024,1.63273765456771e-31,"MEINH3","Gata2"
"Peg3.6",2.29221789935154e-34,0.832226872449058,0.922,0.781,3.45689381401206e-30,"MEINH3","Peg3"
"Fxyd6.6",6.75483380738298e-34,0.731054447158815,0.673,0.329,1.01869648649143e-29,"MEINH3","Fxyd6"
"Ahi1.4",9.09966364869762e-34,0.660797201875436,0.946,0.768,1.37232027486009e-29,"MEINH3","Ahi1"
"Snca.4",7.74606413887601e-33,0.750181317324893,0.774,0.439,1.16818393278389e-28,"MEINH3","Snca"
"Gng13.6",1.37472015119408e-31,0.638884646989805,0.685,0.354,2.07321546001579e-27,"MEINH3","Gng13"
"Syt4.5",6.67091219896939e-31,0.626018529701631,0.782,0.424,1.00604026872657e-26,"MEINH3","Syt4"
"Htr2c.5",6.84554746884873e-31,0.572409228933923,0.424,0.148,1.03237701377708e-26,"MEINH3","Htr2c"
"Pnoc.6",7.29760604066877e-31,0.609038433750482,0.393,0.137,1.10055196699326e-26,"MEINH3","Pnoc"
"Gpx3.6",2.20298586264601e-30,0.563019777335027,0.459,0.176,3.32232297945645e-26,"MEINH3","Gpx3"
"Zdbf2",8.35023701393603e-30,0.360059733815417,0.346,0.107,1.25929924407169e-25,"MEINH3","Zdbf2"
"Rgs10.4",2.74439705611135e-29,0.741631243251358,0.685,0.382,4.13882520032153e-25,"MEINH3","Rgs10"
"Tal1.6",3.79876805606477e-29,0.424050414746444,0.479,0.19,5.72892210535128e-25,"MEINH3","Tal1"
"Phlda3.6",4.7158653039847e-29,0.529054737644718,0.767,0.452,7.11199646493933e-25,"MEINH3","Phlda3"
"Ube2ql1.3",5.12619901385386e-29,0.523008112212883,0.654,0.313,7.73082073279301e-25,"MEINH3","Ube2ql1"
"Syt11.6",3.16845484402976e-28,0.670347529330859,0.969,0.872,4.77834675028128e-24,"MEINH3","Syt11"
"Nrxn3.6",8.99768379060012e-28,0.654694696511124,0.883,0.639,1.3569406924604e-23,"MEINH3","Nrxn3"
"Hap1.4",9.43174769195133e-28,0.703409972479916,0.732,0.45,1.42240186942318e-23,"MEINH3","Hap1"
"Pfdn2.7",1.3503298827807e-27,0.620361277345916,0.965,0.897,2.03643249622158e-23,"MEINH3","Pfdn2"
"Gap43.5",3.41969391134903e-27,0.778090594279109,0.946,0.735,5.15724038770547e-23,"MEINH3","Gap43"
"Elmo1.7",4.33073473927523e-27,-0.837161052108461,0.381,0.679,6.53118106030098e-23,"MEINH3","Elmo1"
"Disp2.6",7.75713697076442e-27,0.574853769075131,0.934,0.7,1.16985382656098e-22,"MEINH3","Disp2"
"Ctxn2.7",9.75582427239426e-27,0.646651304029253,0.817,0.552,1.47127585851978e-22,"MEINH3","Ctxn2"
"Mt3.6",1.56572337404886e-26,0.640692091188784,0.914,0.735,2.36126742040309e-22,"MEINH3","Mt3"
"Vat1l.5",1.05880448437123e-25,0.621595621439966,0.568,0.286,1.59678304288025e-21,"MEINH3","Vat1l"
"AW551984.1",2.63235120101992e-25,0.312406329568685,0.276,0.08,3.96984884625814e-21,"MEINH3","AW551984"
"Iscu.6",4.60330223609763e-25,0.575978390247297,0.895,0.694,6.94224010225883e-21,"MEINH3","Iscu"
"Zwint.7",6.61902123530496e-25,0.582517056633764,0.957,0.91,9.98214592496341e-21,"MEINH3","Zwint"
"Nrn1.7",1.70725987209767e-24,-1.02059540084415,0.016,0.323,2.57471861311049e-20,"MEINH3","Nrn1"
"Scrn1.4",2.42566232090643e-24,0.517050469194298,0.669,0.364,3.65814134615898e-20,"MEINH3","Scrn1"
"Gaa.4",4.16986849063837e-24,0.592400758220974,0.829,0.591,6.28857867073173e-20,"MEINH3","Gaa"
"Cxcl14.5",1.77669253910218e-23,-1.46904602651016,0.039,0.337,2.67943001821999e-19,"MEINH3","Cxcl14"
"Grb10.3",1.95243430107105e-23,0.425038445917565,0.514,0.247,2.94446616944525e-19,"MEINH3","Grb10"
"Mtch1.5",2.24901952566325e-23,0.6307849411734,0.883,0.723,3.39174634665275e-19,"MEINH3","Mtch1"
"Otx2.6",4.20891497896445e-23,-0.676193725888231,0.054,0.356,6.34746467977628e-19,"MEINH3","Otx2"
"Sult4a1.3",1.42384443279022e-22,0.580330372693468,0.856,0.657,2.14729978909093e-18,"MEINH3","Sult4a1"
"Uqcrh.5",2.97850341729465e-22,0.55407952794059,0.984,0.942,4.49188100362207e-18,"MEINH3","Uqcrh"
"Rtn3.6",5.76671306519451e-22,0.552391687098746,0.969,0.883,8.69677997361984e-18,"MEINH3","Rtn3"
"Uchl1.7",7.84870393339611e-22,0.517196890039066,0.879,0.66,1.18366304019547e-17,"MEINH3","Uchl1"
"Zcchc12.3",2.80539285766924e-21,0.414225408622566,0.626,0.343,4.23081296865099e-17,"MEINH3","Zcchc12"
"Crim1.4",2.83260943119567e-21,0.409910442845876,0.346,0.135,4.27185828318618e-17,"MEINH3","Crim1"
"Tmem108.7",5.59181597259468e-21,-0.799344561492719,0.202,0.475,8.43301766827004e-17,"MEINH3","Tmem108"
"Cdhr1.7",6.02128541297977e-21,-0.777290005817448,0.008,0.275,9.08070053131479e-17,"MEINH3","Cdhr1"
"Cbarp.4",6.06265218373398e-21,0.588022223698492,0.895,0.781,9.14308575828921e-17,"MEINH3","Cbarp"
"Bcl11a.6",7.28997376300546e-21,-0.551750463678425,0.086,0.377,1.09940094319885e-16,"MEINH3","Bcl11a"
"Canx.6",7.33003746617772e-21,0.551806424902752,0.817,0.624,1.10544295027426e-16,"MEINH3","Canx"
"Eml2.2",7.67143417032589e-21,0.452769233118118,0.658,0.383,1.15692898722685e-16,"MEINH3","Eml2"
"Cox4i1.4",7.96189284096737e-21,0.468510723196546,1,0.973,1.20073305934629e-16,"MEINH3","Cox4i1"
"Nr2f2",1.13288009107855e-20,0.243487342481391,0.241,0.072,1.70849646535557e-16,"MEINH3","Nr2f2"
"Tspan5.6",3.00775357093735e-20,-0.747972755589722,0.276,0.546,4.53599316033062e-16,"MEINH3","Tspan5"
"Gm13205.4",8.16876295558617e-20,0.369700701182989,0.447,0.209,1.23193114133195e-15,"MEINH3","Gm13205"
"Abat.6",8.83124467930009e-20,0.546333226722658,0.778,0.567,1.33184001008525e-15,"MEINH3","Abat"
"Stx1b.4",1.0052114192739e-19,0.510271440464986,0.782,0.52,1.51595934140697e-15,"MEINH3","Stx1b"
"Lbh.1",1.03918325479382e-19,0.381651418107922,0.366,0.154,1.56719226655455e-15,"MEINH3","Lbh"
"Slc17a6.7",1.04364693157262e-19,-0.667842006122189,0.012,0.269,1.57392393750466e-15,"MEINH3","Slc17a6"
"Ntrk2.4",1.31262132326285e-19,0.451404179079659,0.696,0.446,1.97956421761271e-15,"MEINH3","Ntrk2"
"Hmgcs1.4",1.4823419779502e-19,0.487095521334453,0.654,0.403,2.2355199369467e-15,"MEINH3","Hmgcs1"
"Ptpn5.3",2.21082253388291e-19,0.458893019080749,0.556,0.314,3.33414146334882e-15,"MEINH3","Ptpn5"
"Resp18.5",4.79543068941223e-19,0.470975507067633,0.751,0.477,7.23198902270259e-15,"MEINH3","Resp18"
"Stmn2.6",8.03132942377166e-19,0.492450941880649,0.938,0.82,1.211204790399e-14,"MEINH3","Stmn2"
"Elovl6.5",1.03418560637762e-18,0.413987700125274,0.619,0.369,1.55965531297809e-14,"MEINH3","Elovl6"
"Amn.2",1.21143114876807e-18,0.318495472332916,0.319,0.124,1.82695931545712e-14,"MEINH3","Amn"
"Pdcl3.1",1.31732095264791e-18,0.441841652794513,0.51,0.271,1.98665172868832e-14,"MEINH3","Pdcl3"
"Tshz2.5",1.42959286661336e-18,-0.699642954179013,0.284,0.543,2.15596900213961e-14,"MEINH3","Tshz2"
"Nxph1.3",1.81480921837738e-18,0.4186861974985,0.362,0.152,2.73691378223493e-14,"MEINH3","Nxph1"
"Efhd2.7",2.22330382480798e-18,0.403107805848063,0.533,0.289,3.35296449819291e-14,"MEINH3","Efhd2"
"Cyb561.2",2.45552441859812e-18,0.305207071898566,0.362,0.154,3.70317637568783e-14,"MEINH3","Cyb561"
"Npas3.1",3.67377176390107e-18,0.24663394499104,0.222,0.07,5.54041519713921e-14,"MEINH3","Npas3"
"Ildr2",4.39947609691118e-18,0.261650810531318,0.261,0.092,6.63484990175175e-14,"MEINH3","Ildr2"
"Alg2.6",5.13399676331866e-18,0.472200627576838,0.693,0.464,7.74258051876088e-14,"MEINH3","Alg2"
"Syn2.5",7.31051364569395e-18,0.555538691126626,0.805,0.617,1.1024985629071e-13,"MEINH3","Syn2"
"Ywhag.6",7.97527755578474e-18,0.526157125178958,0.953,0.869,1.2027516081879e-13,"MEINH3","Ywhag"
"Tspyl2.3",9.20898989868796e-18,0.384108137973822,0.607,0.352,1.38880776662113e-13,"MEINH3","Tspyl2"
"Atp1b3",1.45295551337319e-17,0.368293035252903,0.385,0.179,2.19120220971811e-13,"MEINH3","Atp1b3"
"Saraf.3",1.77377075502997e-17,0.458222087664775,0.763,0.539,2.67502367566069e-13,"MEINH3","Saraf"
"Pdzd2.4",2.11720685495524e-17,-0.514261093338416,0.058,0.306,3.192959657958e-13,"MEINH3","Pdzd2"
"Gm26917.3",2.19941700656137e-17,0.409302510936597,0.56,0.32,3.3169407875952e-13,"MEINH3","Gm26917"
"Tac1.7",2.50092229784433e-17,-1.10776655979893,0.105,0.361,3.77164091737904e-13,"MEINH3","Tac1"
"Pcp4.5",2.70215490830142e-17,-0.818902250692593,0.763,0.881,4.07511981720937e-13,"MEINH3","Pcp4"
"Col25a1.7",3.010381720409e-17,-0.650692928677923,0.128,0.391,4.53995667254882e-13,"MEINH3","Col25a1"
"Stx4a.5",3.18869820557376e-17,0.393363170431418,0.521,0.291,4.80887576382578e-13,"MEINH3","Stx4a"
"Tpi1.5",4.60045805866115e-17,0.42135972287229,0.93,0.842,6.93795079826688e-13,"MEINH3","Tpi1"
"H3f3b.4",4.78036773756986e-17,-0.561277516858453,0.887,0.935,7.20927258502911e-13,"MEINH3","H3f3b"
"Chchd10.4",4.82931007585033e-17,0.472842967526099,0.981,0.949,7.28308252538989e-13,"MEINH3","Chchd10"
"Rps28.3",6.44368928399672e-17,0.512294471797212,0.911,0.785,9.71772780919546e-13,"MEINH3","Rps28"
"Foxp2.6",7.65621560670993e-17,-0.529923950606785,0.066,0.312,1.15463387564792e-12,"MEINH3","Foxp2"
"Dgkg.1",7.70985954000197e-17,0.216644699977415,0.233,0.079,1.1627239172277e-12,"MEINH3","Dgkg"
"Nos1ap.5",8.02518433898051e-17,-0.446897726218806,0.062,0.305,1.21027805016165e-12,"MEINH3","Nos1ap"
"Tmsb10.7",9.90848101562701e-17,0.366600318016526,0.992,0.905,1.49429802196671e-12,"MEINH3","Tmsb10"
"Igsf21.5",1.59249380096532e-16,-0.431500679019856,0.043,0.275,2.4016399012358e-12,"MEINH3","Igsf21"
"Syp.4",1.64232729707807e-16,0.44763060348908,0.973,0.877,2.47679379672344e-12,"MEINH3","Syp"
"Scn2a1.6",1.68273588221244e-16,0.44569753893851,0.802,0.587,2.53773398396459e-12,"MEINH3","Scn2a1"
"Cplx3.7",1.99629383250393e-16,-0.531809078028102,0,0.214,3.01061072879918e-12,"MEINH3","Cplx3"
"Hlf.4",2.7519595810035e-16,-0.413173589258792,0.062,0.302,4.15023024411138e-12,"MEINH3","Hlf"
"Psmc5.6",4.3529275803944e-16,0.476340863477196,0.782,0.599,6.5646500839928e-12,"MEINH3","Psmc5"
"Tuba1b.4",4.94607384925599e-16,0.426190583139692,0.895,0.731,7.45917397206295e-12,"MEINH3","Tuba1b"
"Pcsk2.3",5.43713189606272e-16,-0.549463121181349,0.226,0.466,8.19973861245219e-12,"MEINH3","Pcsk2"
"Cacna2d1.7",6.08067447233688e-16,-0.483680611225222,0.016,0.231,9.17026517173125e-12,"MEINH3","Cacna2d1"
"Rorb.7",7.31531270400046e-16,-0.501524279252018,0.027,0.249,1.10322230889031e-11,"MEINH3","Rorb"
"Vat1.3",8.35276128168565e-16,0.32481514824069,0.346,0.158,1.25967992889101e-11,"MEINH3","Vat1"
"Tubb3.2",9.79253297866365e-16,0.400529428313611,0.79,0.569,1.47681189851226e-11,"MEINH3","Tubb3"
"Prkaca.4",1.11721145501407e-15,0.482476383317524,0.77,0.579,1.68486659530672e-11,"MEINH3","Prkaca"
"Clcn5.1",1.12361667691339e-15,0.279153308500287,0.346,0.155,1.69452631045309e-11,"MEINH3","Clcn5"
"Impad1.4",1.162043891804e-15,0.476111755423554,0.681,0.482,1.75247839322961e-11,"MEINH3","Impad1"
"Rpl36.4",1.72913105001003e-15,0.446796230078388,0.949,0.846,2.60770253652013e-11,"MEINH3","Rpl36"
"Syt1.7",2.38173253857147e-15,-0.540050361406431,0.724,0.882,3.59189084141964e-11,"MEINH3","Syt1"
"Camta1.4",2.87538564142126e-15,0.380621817772652,0.907,0.776,4.3363690858274e-11,"MEINH3","Camta1"
