"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gm49839",0.00885859656269576,0.257738955668545,0.15,0.03,1,"MEINH2","Gm49839"
"H3f3a",0.00886151148194788,-0.584353378182582,0.55,0.747,1,"MEINH2","H3f3a"
"Lrrc42",0.00888792769882847,-1.2810939067239,0.1,0.369,1,"MEINH2","Lrrc42"
"Gm47557",0.00890768095631345,0.727452986895609,0.2,0.056,1,"MEINH2","Gm47557"
"Gpr17",0.00891848639294652,0.570205397942165,0.2,0.052,1,"MEINH2","Gpr17"
"Syt4.1",0.00895472377476178,-0.333413044645502,0.85,0.906,1,"MEINH2","Syt4"
"Stat3",0.00902070149914161,0.613443823018704,0.75,0.519,1,"MEINH2","Stat3"
"Gfpt1",0.0090781513886206,0.491965288919491,0.9,0.584,1,"MEINH2","Gfpt1"
"Fam50a",0.00909109494202989,0.737986106801851,0.6,0.318,1,"MEINH2","Fam50a"
"Gm37447",0.00910646578213583,0.445073178590611,0.15,0.03,1,"MEINH2","Gm37447"
"Gm7627",0.00911752511482183,0.470575325435781,0.2,0.052,1,"MEINH2","Gm7627"
"Akr7a5",0.00912200499134136,0.66483806614846,0.7,0.386,1,"MEINH2","Akr7a5"
"Ly6h",0.00933369379861021,-0.380970184262837,0.75,0.781,1,"MEINH2","Ly6h"
"Gm12017",0.00934639487194936,-0.974595841278757,0.05,0.318,1,"MEINH2","Gm12017"
"C330018D20Rik",0.0093503019403248,0.657616667520388,0.3,0.099,1,"MEINH2","C330018D20Rik"
"Chic1",0.00942938475745705,0.510400952586728,0.85,0.635,1,"MEINH2","Chic1"
"Scn4b",0.00952021681609562,0.669753819395758,0.6,0.391,1,"MEINH2","Scn4b"
"Phf2os1",0.00952753736418379,0.831588083199768,0.2,0.052,1,"MEINH2","Phf2os1"
"Kcnab3.1",0.00954402554955491,0.587401806381692,0.7,0.476,1,"MEINH2","Kcnab3"
"Gm47826",0.00962085406047981,0.411681043282133,0.15,0.03,1,"MEINH2","Gm47826"
"Caly.1",0.00967075568553115,-0.320265746762695,0.75,0.85,1,"MEINH2","Caly"
"Cyp2j11",0.00978754662996126,0.283150942725803,0.25,0.073,1,"MEINH2","Cyp2j11"
"Dlat",0.00978795445056881,0.38554460072681,0.85,0.7,1,"MEINH2","Dlat"
"Map4k2",0.00984077422153562,0.613801080336526,0.75,0.481,1,"MEINH2","Map4k2"
"Kctd3",0.00988055241004297,0.60708414116513,0.75,0.472,1,"MEINH2","Kctd3"
"Nploc4",0.0098972483160307,0.656650719630221,0.7,0.472,1,"MEINH2","Nploc4"
"Gm29999",5.14161997080634e-09,0.321777263535897,0.143,0,0.000148166062698726,"MEINH9","Gm29999"
"Gm43539",6.94134567331532e-08,1.52616870072836,0.214,0.008,0.00200028758267928,"MEINH9","Gm43539"
"Gpx8",4.6429801891598e-07,1.35153798199318,0.357,0.038,0.0133796760111018,"MEINH9","Gpx8"
"Gm43340",1.29860415103028e-06,1.16093267301348,0.214,0.013,0.0374218758202396,"MEINH9","Gm43340"
"Olfr140",3.16794203250826e-06,0.940529815467187,0.143,0.004,0.0912905855507904,"MEINH9","Olfr140"
"Vmn1r193",3.16794203250826e-06,0.80596128585386,0.143,0.004,0.0912905855507904,"MEINH9","Vmn1r193"
"Gm3325",3.16794203250826e-06,0.651940986408077,0.143,0.004,0.0912905855507904,"MEINH9","Gm3325"
"Xkr5",1.27564166118951e-05,0.834676697308775,0.214,0.017,0.367601657504981,"MEINH9","Xkr5"
"Gm48089",1.43921076252346e-05,0.756929120281898,0.214,0.017,0.414737365436387,"MEINH9","Gm48089"
"Asic4",6.20183049772636e-05,1.14723669440047,0.786,0.351,1,"MEINH9","Asic4"
"Cxcl14.1",8.44254789616524e-05,1.25579843540197,0.714,0.339,1,"MEINH9","Cxcl14"
"Gm12176",8.89270342085983e-05,1.20614000592082,0.357,0.067,1,"MEINH9","Gm12176"
"Obox6",9.45211270951853e-05,0.877885646476674,0.143,0.008,1,"MEINH9","Obox6"
"Gm40513",9.45211270951853e-05,0.87419662554842,0.143,0.008,1,"MEINH9","Gm40513"
"2310069B03Rik.1",9.45211270951853e-05,0.663593258455966,0.143,0.008,1,"MEINH9","2310069B03Rik"
"4932414J04Rik",9.45211270951853e-05,0.411424263492957,0.143,0.008,1,"MEINH9","4932414J04Rik"
"Gm14437",0.000101552934933174,0.865553399922996,0.143,0.008,1,"MEINH9","Gm14437"
"Gm14444",0.000109076482009711,0.413228082881481,0.143,0.008,1,"MEINH9","Gm14444"
"Chrna6.1",0.00012682219235209,1.28673213200733,0.429,0.092,1,"MEINH9","Chrna6"
"Padi2",0.000135594302236024,1.15389010856167,0.643,0.23,1,"MEINH9","Padi2"
"Gap43",0.000157824658418373,-0.513854592804035,0.786,0.967,1,"MEINH9","Gap43"
"Gm20605",0.000197124362252126,1.00057771199877,0.286,0.046,1,"MEINH9","Gm20605"
"Zbp1",0.000236044986556515,0.853435955358431,0.214,0.025,1,"MEINH9","Zbp1"
"Ube2d1.1",0.000249633605576015,-1.46823568570725,0.214,0.678,1,"MEINH9","Ube2d1"
"Sp5",0.000272357661567215,1.48909323599779,0.357,0.079,1,"MEINH9","Sp5"
"Gm7435",0.000292686397192986,0.799503931053012,0.286,0.046,1,"MEINH9","Gm7435"
"2210411M09Rik",0.000296437126729992,0.798363806276526,0.214,0.025,1,"MEINH9","2210411M09Rik"
"Lmo1.2",0.000333014942449261,0.963071486263553,0.786,0.435,1,"MEINH9","Lmo1"
"Myc",0.000355080215697994,0.887873430559608,0.357,0.071,1,"MEINH9","Myc"
"Cav1",0.000409008416344598,1.11189969786697,0.214,0.029,1,"MEINH9","Cav1"
"Gm44781",0.000475326109292849,1.06197171502209,0.714,0.326,1,"MEINH9","Gm44781"
"Nrn1.1",0.000534164539273477,-1.16270854351274,0.357,0.728,1,"MEINH9","Nrn1"
"Gm37283",0.000547680896412323,0.914459685447424,0.214,0.029,1,"MEINH9","Gm37283"
"Gm49463",0.00058892069758095,1.01392111078232,0.143,0.013,1,"MEINH9","Gm49463"
"Gm37777",0.00058892069758095,0.848800058971419,0.143,0.013,1,"MEINH9","Gm37777"
"Gm9042",0.00058892069758095,0.745552516310736,0.143,0.013,1,"MEINH9","Gm9042"
"Gm45104",0.00058892069758095,0.738864971392991,0.143,0.013,1,"MEINH9","Gm45104"
"Arpc3",0.000608438006462102,-1.43052470576697,0.143,0.686,1,"MEINH9","Arpc3"
"Gm18325",0.00062372864998208,0.881200062530401,0.143,0.013,1,"MEINH9","Gm18325"
"Gm48272.1",0.00062372864998208,0.745396070960468,0.143,0.013,1,"MEINH9","Gm48272"
"Ccl19",0.00062372864998208,0.71581614038428,0.143,0.013,1,"MEINH9","Ccl19"
"Gm44860.1",0.00062372864998208,0.643913878615282,0.143,0.013,1,"MEINH9","Gm44860"
"Dnajc5",0.000629947395425373,-0.64002598199724,0.714,0.933,1,"MEINH9","Dnajc5"
"Kcnip1.1",0.000654696893518386,0.71293472971641,0.929,0.77,1,"MEINH9","Kcnip1"
"Olfr1366",0.000660442902618332,0.864060921565693,0.143,0.013,1,"MEINH9","Olfr1366"
"Gm46424",0.000660442902618332,0.836629446178663,0.143,0.013,1,"MEINH9","Gm46424"
"Gzmf.1",0.000660442902618332,0.764225272480708,0.143,0.013,1,"MEINH9","Gzmf"
"Gm42764",0.000660442902618332,0.749587241107186,0.143,0.013,1,"MEINH9","Gm42764"
"Gm16305",0.000660442902618332,0.724835897154482,0.143,0.013,1,"MEINH9","Gm16305"
"Sec14l1",0.000674681904736212,0.817573392369869,0.929,0.531,1,"MEINH9","Sec14l1"
"Gm18753",0.000699158450753008,0.871093812158341,0.143,0.013,1,"MEINH9","Gm18753"
"Chst4",0.000699158450753008,0.796289032862847,0.143,0.013,1,"MEINH9","Chst4"
"Gm14274",0.000699158450753008,0.577532014352036,0.143,0.013,1,"MEINH9","Gm14274"
"A730018C14Rik",0.000699158450753008,0.573510093363908,0.143,0.013,1,"MEINH9","A730018C14Rik"
"Nxpe2",0.000699158450753008,0.504514717487258,0.143,0.013,1,"MEINH9","Nxpe2"
"Upb1",0.000739974469190293,0.382351461600245,0.143,0.013,1,"MEINH9","Upb1"
"Olfr204",0.000739974469190293,0.360057232458995,0.143,0.013,1,"MEINH9","Olfr204"
"Tmem163.1",0.000755675432245813,-1.18680332769558,0.286,0.745,1,"MEINH9","Tmem163"
"Gm43718",0.000782994465343389,0.410073078066136,0.143,0.013,1,"MEINH9","Gm43718"
"Slc17a6.2",0.000798791118017007,-0.956379174843317,0.429,0.816,1,"MEINH9","Slc17a6"
"Rnf8",0.000818533193543784,-1.34457247069667,0,0.49,1,"MEINH9","Rnf8"
"A230004M16Rik",0.000826216033602741,-0.812633293367174,0.5,0.874,1,"MEINH9","A230004M16Rik"
"Gm13194",0.00082832643628433,0.641647970328959,0.143,0.013,1,"MEINH9","Gm13194"
"Gm12827",0.00082832643628433,0.504856291901467,0.143,0.013,1,"MEINH9","Gm12827"
"Rpp25.1",0.00085251458724109,0.9733772339773,0.714,0.326,1,"MEINH9","Rpp25"
"C330002G04Rik",0.000885607402271673,-1.13637926018263,0.286,0.741,1,"MEINH9","C330002G04Rik"
"Usp39",0.000957126643258434,-1.87755926788676,0,0.481,1,"MEINH9","Usp39"
"Cbln4",0.00108985442999069,1.15815403844504,0.571,0.238,1,"MEINH9","Cbln4"
"Gm43069",0.00122531621638634,0.862828101026741,0.214,0.033,1,"MEINH9","Gm43069"
"Lcmt2",0.00122795425991801,1.11615112897121,0.357,0.092,1,"MEINH9","Lcmt2"
"Rgs7bp",0.00130553776323451,0.247384209147242,1,0.954,1,"MEINH9","Rgs7bp"
"Tuba4a",0.00130700862638,-1.032409416654,0.357,0.9,1,"MEINH9","Tuba4a"
"Gabrg2",0.00154811374217334,-0.740279862846696,0.571,0.849,1,"MEINH9","Gabrg2"
"Hs3st3b1.1",0.00155131480650023,1.09684609877895,0.429,0.134,1,"MEINH9","Hs3st3b1"
"1110065P20Rik",0.00158452406785441,-1.65943211597898,0.071,0.527,1,"MEINH9","1110065P20Rik"
"Gm50021",0.00164332128854546,1.05054911930596,0.357,0.088,1,"MEINH9","Gm50021"
"Cdc20b",0.00174472824040194,1.02046685271501,0.429,0.138,1,"MEINH9","Cdc20b"
"Acy1",0.00176371296716677,1.07129416813583,0.429,0.13,1,"MEINH9","Acy1"
"Chrna3.1",0.00180445256186926,1.03096781639298,0.429,0.126,1,"MEINH9","Chrna3"
"5430434F05Rik",0.00182822261422989,0.989373905191159,0.214,0.038,1,"MEINH9","5430434F05Rik"
"Ly96",0.00188278409619168,1.05066712524838,0.357,0.096,1,"MEINH9","Ly96"
"Obsl1",0.00196786664104937,-1.78996957464765,0.071,0.498,1,"MEINH9","Obsl1"
"Prok2",0.00202733507231317,1.06823519512441,0.214,0.038,1,"MEINH9","Prok2"
"Gm26631",0.00205422888153278,-0.778557949702701,0.429,0.812,1,"MEINH9","Gm26631"
"Gm15283",0.00205813060404234,0.73365011688767,0.786,0.565,1,"MEINH9","Gm15283"
"Gm42372",0.00207711506783823,-0.985346123433583,0.357,0.732,1,"MEINH9","Gm42372"
"Gm16302",0.00222858976329544,0.985246199626649,0.143,0.017,1,"MEINH9","Gm16302"
"Gm29084",0.00222858976329544,0.546671827974158,0.143,0.017,1,"MEINH9","Gm29084"
"Gm15093",0.00222858976329544,0.536662142589167,0.143,0.017,1,"MEINH9","Gm15093"
"Gm44646",0.00233695155065352,0.952050992804012,0.143,0.017,1,"MEINH9","Gm44646"
"Gm49156.1",0.00233695155065352,0.742087865786241,0.143,0.017,1,"MEINH9","Gm49156"
"Vmn2r-ps123",0.00233695155065352,0.643414558751521,0.143,0.017,1,"MEINH9","Vmn2r-ps123"
"Gm43950",0.00233695155065352,0.60118232213136,0.143,0.017,1,"MEINH9","Gm43950"
"Serp1",0.00234285801265806,-1.79373324518599,0,0.431,1,"MEINH9","Serp1"
"Gm45873",0.00240386713962542,0.780292475205529,0.214,0.038,1,"MEINH9","Gm45873"
"4921513I03Rik",0.00245011872342144,0.828816985401123,0.143,0.017,1,"MEINH9","4921513I03Rik"
"Zc3h15",0.00246388301951766,-0.517371243724202,0.714,0.925,1,"MEINH9","Zc3h15"
"Krt79",0.00256828036305775,0.829081644111059,0.143,0.017,1,"MEINH9","Krt79"
"A930016O22Rik",0.00256828036305775,0.732895269249237,0.143,0.017,1,"MEINH9","A930016O22Rik"
"Gm42556",0.00256828036305775,0.681819266442346,0.143,0.017,1,"MEINH9","Gm42556"
"Gm15989",0.00256828036305775,0.656597336601198,0.143,0.017,1,"MEINH9","Gm15989"
"Olfr1544-ps1",0.00256828036305775,0.595997446493825,0.143,0.017,1,"MEINH9","Olfr1544-ps1"
"Gm12877",0.00256828036305775,0.555645088663961,0.143,0.017,1,"MEINH9","Gm12877"
"Pcdhb4",0.00256828036305775,0.332507849481873,0.143,0.017,1,"MEINH9","Pcdhb4"
"Gm38106",0.00256828036305775,0.307670919000441,0.143,0.017,1,"MEINH9","Gm38106"
"Gas2l3",0.00263219220856738,0.906189618081296,0.286,0.067,1,"MEINH9","Gas2l3"
"Crebl2",0.00264762887306466,-0.971282018446081,0.357,0.757,1,"MEINH9","Crebl2"
"Crim1",0.00267592038396917,-0.716494937742614,0.643,0.9,1,"MEINH9","Crim1"
"Gm6075",0.00269163182116795,0.583345568084905,0.143,0.017,1,"MEINH9","Gm6075"
"Gm27207",0.00269163182116795,0.539583069292287,0.143,0.017,1,"MEINH9","Gm27207"
"Gm8878",0.00269163182116795,0.467809323990964,0.143,0.017,1,"MEINH9","Gm8878"
"Gm5824",0.00272319717560978,0.696870882120361,0.286,0.063,1,"MEINH9","Gm5824"
"Ceacam19",0.00282037487385343,0.516062086055291,0.143,0.017,1,"MEINH9","Ceacam19"
"Gm30853",0.00282037487385343,0.495053685821536,0.143,0.017,1,"MEINH9","Gm30853"
"Xpo1",0.00286854411395267,-1.07452524345182,0.286,0.653,1,"MEINH9","Xpo1"
"Ndufaf3",0.00288742947617203,-1.69113973828925,0.071,0.515,1,"MEINH9","Ndufaf3"
"Mcm10",0.0029528144078603,1.00767938017714,0.286,0.071,1,"MEINH9","Mcm10"
"Bach2os",0.00295471787750325,0.6212587722467,0.143,0.017,1,"MEINH9","Bach2os"
"Defb36",0.00295471787750325,0.601305674803565,0.143,0.017,1,"MEINH9","Defb36"
"Oosp1",0.00295471787750325,0.463482730565614,0.143,0.017,1,"MEINH9","Oosp1"
"Asic2",0.00297427220524221,-0.602956411890782,1,0.996,1,"MEINH9","Asic2"
"Prxl2b",0.00300519339841277,-0.953517696930124,0.357,0.711,1,"MEINH9","Prxl2b"
"Gad1.5",0.00308496267517903,0.537360202418848,0.929,0.757,1,"MEINH9","Gad1"
"Gm33651",0.00309487592593043,0.574021849923184,0.143,0.017,1,"MEINH9","Gm33651"
"Gm7762",0.00309487592593043,0.430267496177807,0.143,0.017,1,"MEINH9","Gm7762"
"Gm17802",0.00309487592593043,0.32267357705185,0.143,0.017,1,"MEINH9","Gm17802"
"Gm37824",0.00309487592593043,0.241079576086084,0.143,0.017,1,"MEINH9","Gm37824"
"Otx2.1",0.0030973645489427,0.961185693041041,0.643,0.343,1,"MEINH9","Otx2"
"Slc6a1",0.00312569610615981,0.468897485135295,0.929,0.824,1,"MEINH9","Slc6a1"
"Gm45179",0.0031957492246102,0.61647052706641,0.5,0.159,1,"MEINH9","Gm45179"
"Gm16582",0.0032009122883422,-0.973757970828244,0.357,0.699,1,"MEINH9","Gm16582"
"Gm12523",0.00324107100874821,0.474117645451061,0.143,0.017,1,"MEINH9","Gm12523"
"A230107N01Rik",0.00324107100874821,0.228155679161269,0.143,0.017,1,"MEINH9","A230107N01Rik"
"Camk4",0.00331542223071704,-0.64567332705189,0.714,0.954,1,"MEINH9","Camk4"
"Zbtb11",0.00334038752386975,-0.863366873016559,0.5,0.753,1,"MEINH9","Zbtb11"
"Hgs",0.00334116259048421,-1.06001972375602,0.286,0.707,1,"MEINH9","Hgs"
"Uba1",0.003382403619635,-0.789672709486537,0.571,0.862,1,"MEINH9","Uba1"
"Zfp385a",0.00339089181923824,0.569210669199312,0.929,0.69,1,"MEINH9","Zfp385a"
"Tube1",0.00369242062406103,0.686694507531699,0.286,0.067,1,"MEINH9","Tube1"
"Cerkl",0.00370751559996475,-0.689282040561004,0.5,0.824,1,"MEINH9","Cerkl"
"Gm15601",0.00382351955496434,-1.53313015627754,0,0.402,1,"MEINH9","Gm15601"
"Pno1",0.00382351955496434,-1.83040838801626,0,0.402,1,"MEINH9","Pno1"
"Calr-ps",0.00388504152203455,0.740927028966929,0.357,0.096,1,"MEINH9","Calr-ps"
"Gm28052",0.00393878283373269,-0.943769793420223,0.214,0.644,1,"MEINH9","Gm28052"
"Tpd52l2",0.00401264030196963,-1.22380598340783,0.214,0.603,1,"MEINH9","Tpd52l2"
"Gm31333",0.00410611986008079,0.858254167970335,0.357,0.109,1,"MEINH9","Gm31333"
"Wdr92",0.0042899029423578,-0.60254247977632,0.643,0.962,1,"MEINH9","Wdr92"
"Pard3b",0.00442292237506621,0.721559294077173,0.857,0.607,1,"MEINH9","Pard3b"
"Tnnt1",0.00442843224570167,1.08977681616834,0.5,0.209,1,"MEINH9","Tnnt1"
"Lhx1os.1",0.00443135272187931,0.858470078872934,0.714,0.31,1,"MEINH9","Lhx1os"
"Nap1l2",0.00444218520567972,-0.59025093084216,0.571,0.854,1,"MEINH9","Nap1l2"
"4930519F16Rik",0.00451331316007204,-0.570965870586007,0.643,0.887,1,"MEINH9","4930519F16Rik"
"Agfg2",0.00452101539286419,-1.24540666582582,0.071,0.519,1,"MEINH9","Agfg2"
"Neu4",0.00453272614630465,0.819283351006211,0.214,0.042,1,"MEINH9","Neu4"
"Ube2q1",0.00457855037095429,-1.35263001537396,0.143,0.506,1,"MEINH9","Ube2q1"
"Gm49742",0.00467418414337878,0.638110036720076,0.214,0.042,1,"MEINH9","Gm49742"
"Cox10",0.00475483218643536,-1.33180356951406,0.214,0.577,1,"MEINH9","Cox10"
"Prkag1",0.00483095111311581,-1.39393597473921,0.071,0.515,1,"MEINH9","Prkag1"
"D430041D05Rik",0.00484303196166523,-0.65911495911158,0.643,0.887,1,"MEINH9","D430041D05Rik"
"Ccne1",0.00496737079116188,0.837215205207049,0.643,0.289,1,"MEINH9","Ccne1"
"Lsm12",0.00499094889428041,-1.06483707996196,0.214,0.661,1,"MEINH9","Lsm12"
"Lrrc4",0.00500797723746967,-1.35854044448364,0,0.385,1,"MEINH9","Lrrc4"
"Cacna2d1",0.00503157877999481,-0.738540450435974,0.643,0.874,1,"MEINH9","Cacna2d1"
"Ube2s",0.00503752911935446,-1.04865344913066,0.214,0.611,1,"MEINH9","Ube2s"
"Ska2",0.00509676823318841,0.969506943979064,0.571,0.318,1,"MEINH9","Ska2"
"Ndufa9",0.00510353635280338,-0.92471150588106,0.357,0.753,1,"MEINH9","Ndufa9"
"2310033P09Rik",0.00521902521122533,0.876132259952515,0.714,0.347,1,"MEINH9","2310033P09Rik"
"Ar",0.00526399260154841,-0.71671032606672,0.357,0.736,1,"MEINH9","Ar"
"Gm31135",0.00551697458658936,-0.578448550703242,0.071,0.452,1,"MEINH9","Gm31135"
"Ccdc17.1",0.00557516849683555,1.11404399858751,0.286,0.075,1,"MEINH9","Ccdc17"
"Golm2",0.00557658375286157,0.573682932256218,0.929,0.653,1,"MEINH9","Golm2"
"Gm48508",0.00563300456511045,0.477475187508596,0.286,0.071,1,"MEINH9","Gm48508"
"Pcgf1.1",0.00566486771792473,1.12024052118304,0.5,0.247,1,"MEINH9","Pcgf1"
"Cdk5r2",0.00577499100429623,-0.89589446631575,0.357,0.674,1,"MEINH9","Cdk5r2"
"Ngdn",0.00582287427203736,0.86251839377688,0.643,0.335,1,"MEINH9","Ngdn"
"Gm44075",0.00582616782708783,0.960177544668999,0.143,0.021,1,"MEINH9","Gm44075"
"Gm45765",0.00582616782708783,0.838214142844509,0.143,0.021,1,"MEINH9","Gm45765"
"Olfr1364",0.00582616782708783,0.8361812998667,0.143,0.021,1,"MEINH9","Olfr1364"
"Lncbate10",0.00582616782708783,0.806070135319246,0.143,0.021,1,"MEINH9","Lncbate10"
"Pex7",0.00588296634490497,-1.18329935971646,0.071,0.469,1,"MEINH9","Pex7"
"Treml1",0.00606617819655383,1.02396869464622,0.143,0.021,1,"MEINH9","Treml1"
"Gm44895",0.00606617819655383,0.974583423770292,0.143,0.021,1,"MEINH9","Gm44895"
"Gm42853",0.00606617819655383,0.892305368702929,0.143,0.021,1,"MEINH9","Gm42853"
"Gm48138",0.00606617819655383,0.805355386530604,0.143,0.021,1,"MEINH9","Gm48138"
"Gm14036",0.00606617819655383,0.746244163036879,0.143,0.021,1,"MEINH9","Gm14036"
"Tekt5.1",0.00611147747850279,-1.47846025897602,0.071,0.456,1,"MEINH9","Tekt5"
"Gatc",0.00615813129036197,-1.43043980087049,0.071,0.506,1,"MEINH9","Gatc"
"Rpl36al",0.00620106494367735,-0.634813250561552,0.5,0.77,1,"MEINH9","Rpl36al"
"Cyb5rl",0.00621901291991686,0.922569209105643,0.214,0.046,1,"MEINH9","Cyb5rl"
"Zbtb3",0.00631505881812657,1.0501618433212,0.143,0.021,1,"MEINH9","Zbtb3"
"Hmgb1-ps6",0.00631505881812657,0.674769789445944,0.143,0.021,1,"MEINH9","Hmgb1-ps6"
"Gm10637",0.00631505881812657,0.48483858311542,0.143,0.021,1,"MEINH9","Gm10637"
"Uggt1",0.00632464161980371,-1.16713749519607,0.143,0.49,1,"MEINH9","Uggt1"
"Ecsit",0.00636959229150964,0.747802662296602,0.714,0.464,1,"MEINH9","Ecsit"
"Ankrd61",0.00640511249669264,0.894184635101863,0.429,0.146,1,"MEINH9","Ankrd61"
"Arl8a",0.00640970484291296,0.373819724607888,0.929,0.791,1,"MEINH9","Arl8a"
"Ttc9",0.00651384797704788,-1.40578131064031,0,0.368,1,"MEINH9","Ttc9"
"Accsl",0.00657309238333364,0.730157843608987,0.143,0.021,1,"MEINH9","Accsl"
"Ces2f",0.00657309238333364,0.704061472913517,0.143,0.021,1,"MEINH9","Ces2f"
"Gm49154.1",0.00657309238333364,0.596365674443754,0.143,0.021,1,"MEINH9","Gm49154"
"Gm38372",0.00657309238333364,0.476086704907797,0.143,0.021,1,"MEINH9","Gm38372"
"Vmn2r51",0.00657309238333364,0.401185862606674,0.143,0.021,1,"MEINH9","Vmn2r51"
"Dnajc12",0.00661866086954946,-1.38856806521346,0.143,0.485,1,"MEINH9","Dnajc12"
"Smarca2",0.00662564762330321,-0.491904789827166,0.714,0.958,1,"MEINH9","Smarca2"
"AU041133",0.00667219773265597,0.926416459908626,0.571,0.272,1,"MEINH9","AU041133"
"Gm44950.1",0.00673695046681739,0.931351406981489,0.357,0.117,1,"MEINH9","Gm44950"
"Rps27-ps1",0.00677810246505275,0.98476764478726,0.214,0.046,1,"MEINH9","Rps27-ps1"
"Atp5k-ps3",0.00684056871985046,0.793365226169564,0.143,0.021,1,"MEINH9","Atp5k-ps3"
"Gm38576",0.00684056871985046,0.654172657140577,0.143,0.021,1,"MEINH9","Gm38576"
"Gm16060",0.00684056871985046,0.547138020222183,0.143,0.021,1,"MEINH9","Gm16060"
"Fuca1",0.00703539117231873,-1.29841074067983,0.143,0.523,1,"MEINH9","Fuca1"
"B130046B21Rik",0.00705298523036113,-1.48298661574902,0.071,0.485,1,"MEINH9","B130046B21Rik"
"Ift57",0.00706831693734071,-1.10530888602046,0.143,0.544,1,"MEINH9","Ift57"
"Atxn10",0.00709177884869528,-0.3612929475033,0.786,0.958,1,"MEINH9","Atxn10"
"mt-Tc",0.00711380339562733,-1.06757402583244,0.286,0.724,1,"MEINH9","mt-Tc"
"Mir7681",0.00711778489845658,0.991730915041115,0.143,0.021,1,"MEINH9","Mir7681"
"Gm45153",0.00711778489845658,0.717199309511331,0.143,0.021,1,"MEINH9","Gm45153"
"Gml2",0.00711778489845658,0.638209941931328,0.143,0.021,1,"MEINH9","Gml2"
"Pcdha8",0.00711778489845658,0.484622728054526,0.143,0.021,1,"MEINH9","Pcdha8"
"Gm12242",0.00711778489845658,0.471170706648347,0.143,0.021,1,"MEINH9","Gm12242"
"Gm28643",0.00711778489845658,0.445313799729911,0.143,0.021,1,"MEINH9","Gm28643"
"Sptssa",0.00714592525615758,0.852798538203386,0.643,0.377,1,"MEINH9","Sptssa"
"A930001M01Rik",0.00717551379774123,0.670848608519795,0.214,0.046,1,"MEINH9","A930001M01Rik"
"Mrpl38",0.00719606348338272,-1.22343688406959,0.214,0.552,1,"MEINH9","Mrpl38"
"Gm9961",0.00722633072526533,0.765863362410599,0.286,0.079,1,"MEINH9","Gm9961"
"Cbln2.1",0.00737073749167161,-1.4734109020525,0.071,0.448,1,"MEINH9","Cbln2"
"Catsper2",0.00737588135945059,0.956316946816641,0.571,0.305,1,"MEINH9","Catsper2"
"Gm36201",0.00738195869687874,0.496275970067434,0.214,0.046,1,"MEINH9","Gm36201"
"Gm6681",0.00740504533874733,0.531015590967361,0.143,0.021,1,"MEINH9","Gm6681"
"Khdrbs3",0.00746304206774159,0.552574296570701,1,0.674,1,"MEINH9","Khdrbs3"
"Gabrb2",0.00748421105537091,-0.75684885775019,0.429,0.774,1,"MEINH9","Gabrb2"
"Selenos",0.00754354262510394,0.714214383685203,0.714,0.448,1,"MEINH9","Selenos"
"Naa10",0.00755644898554166,0.771738640919935,0.643,0.414,1,"MEINH9","Naa10"
"Gabrr1.1",0.0075614365140947,1.0118878200621,0.357,0.117,1,"MEINH9","Gabrr1"
"Cald1",0.00757327136641442,-0.959808785112834,0.286,0.59,1,"MEINH9","Cald1"
"Mob4",0.00762111934253935,-0.672415959099677,0.5,0.837,1,"MEINH9","Mob4"
"Gm28358",0.00770266191346095,0.507413853039234,0.143,0.021,1,"MEINH9","Gm28358"
"Lrrc32",0.00770266191346095,0.334342376360123,0.143,0.021,1,"MEINH9","Lrrc32"
"Gm13712",0.00770266191346095,0.330606337881502,0.143,0.021,1,"MEINH9","Gm13712"
"Gm43809",0.00771182335333325,-0.830338908463917,0.357,0.669,1,"MEINH9","Gm43809"
"Car10",0.00784788935320432,-0.494386502918329,0.857,0.975,1,"MEINH9","Car10"
"Gm15516",0.00789696017210016,0.873927452717182,0.286,0.075,1,"MEINH9","Gm15516"
"Zfp26",0.00789866263278206,-1.09047166535611,0,0.356,1,"MEINH9","Zfp26"
"Gm38316",0.00790524998681078,1.05443825866329,0.286,0.079,1,"MEINH9","Gm38316"
"Gm6292",0.00801095405127826,0.420648161469146,0.143,0.021,1,"MEINH9","Gm6292"
"Sppl3",0.00804027614379282,0.46093605840404,0.786,0.715,1,"MEINH9","Sppl3"
"Bcl2l15",0.0081939838811962,1.04473674320846,0.214,0.05,1,"MEINH9","Bcl2l15"
"Neu2",0.00827270556097484,0.745501898881977,0.643,0.318,1,"MEINH9","Neu2"
"Olfr139",0.00833024883794809,0.335596869722893,0.143,0.021,1,"MEINH9","Olfr139"
"Tmem179",0.00834340823794609,-0.858604092307572,0.357,0.69,1,"MEINH9","Tmem179"
"Dusp28",0.00841595867169496,-1.84157428524649,0,0.351,1,"MEINH9","Dusp28"
"Wdr88",0.00841893828136288,0.851693771315464,0.214,0.05,1,"MEINH9","Wdr88"
"Kpna7",0.00852353361222196,-0.823025220213902,0.286,0.586,1,"MEINH9","Kpna7"
"Nlgn1",0.00857768029165959,-0.31542538657391,1,0.996,1,"MEINH9","Nlgn1"
"Nsfl1c",0.00862325318584373,-0.75545812638293,0.5,0.749,1,"MEINH9","Nsfl1c"
