"","PatchSeq.p_val","PatchSeq.avg_log2FC","PatchSeq.pct.1","PatchSeq.pct.2","PatchSeq.p_val_adj","gene"
"Gm6335",0.0228839752615585,0.252768938888141,0.111,0.037,1,"Gm6335"
"Ccdc167",0.0228916156666244,0.332599925235768,0.598,0.463,1,"Ccdc167"
"Med29",0.0229467087420682,0.35656230764135,0.521,0.39,1,"Med29"
"Nckap1",0.0229953733536489,0.251498741440092,0.872,0.713,1,"Nckap1"
"Cdkl2",0.0230209565609307,0.318417111284407,0.598,0.493,1,"Cdkl2"
"Col4a3",0.0230305937394745,0.24499536964576,0.299,0.176,1,"Col4a3"
"Carf",0.0230327264756446,0.357885549160028,0.538,0.419,1,"Carf"
"Prpf39",0.0230442620293983,0.305356082776578,0.624,0.478,1,"Prpf39"
"Tjap1",0.0230775651366114,0.422776855126531,0.282,0.162,1,"Tjap1"
"Actl6b",0.0230876538756211,0.284894908164605,0.701,0.588,1,"Actl6b"
"Gm15997",0.0231167420821563,0.302577355909721,0.111,0.037,1,"Gm15997"
"Rnf43",0.0231593508611353,0.298843449238233,0.325,0.199,1,"Rnf43"
"Gm12428",0.0231594313369946,0.425472896947679,0.239,0.14,1,"Gm12428"
"Preb",0.023166984580714,0.361137473800298,0.573,0.426,1,"Preb"
"Klhl18",0.023168691231181,0.33917261400459,0.487,0.346,1,"Klhl18"
"Gm4617",0.0231993312155157,-0.390734159119752,0.274,0.404,1,"Gm4617"
"Cinp",0.0232182445639439,0.348950143898859,0.556,0.397,1,"Cinp"
"Irag1",0.0232308331161077,-0.355397015842983,0.094,0.191,1,"Irag1"
"Tshz3",0.0233888074593631,0.324148270715787,0.547,0.404,1,"Tshz3"
"Plagl2",0.023428078576518,-0.410986423733243,0.094,0.199,1,"Plagl2"
"Trappc11",0.023443890722709,0.361539579836164,0.496,0.382,1,"Trappc11"
"Gm28039",0.0234689567609623,0.239342999603551,0.769,0.691,1,"Gm28039"
"Medag",0.0235296534663766,0.489933043041079,0.256,0.154,1,"Medag"
"Eml2",0.0235411328711102,0.283685803560367,0.684,0.537,1,"Eml2"
"Gm41764",0.0235418854064379,0.36300371835693,0.145,0.059,1,"Gm41764"
"Ptbp2",0.023599012211273,0.236527310426353,0.821,0.684,1,"Ptbp2"
"Ipmk",0.0236006230883423,0.292447700757169,0.564,0.426,1,"Ipmk"
"Prkag1",0.0236006230883423,0.35265810664323,0.581,0.412,1,"Prkag1"
"4933438B17Rik",0.0236283398191567,0.335459619541402,0.12,0.044,1,"4933438B17Rik"
"Gpc5",0.0237770789784417,0.206616426856558,0.991,0.993,1,"Gpc5"
"Dhx33",0.0238443325609397,0.279273528837031,0.359,0.213,1,"Dhx33"
"Trpt1",0.0238643299183759,0.437995637547821,0.385,0.243,1,"Trpt1"
"Aimp1",0.0238989602378127,0.257025422503795,0.795,0.669,1,"Aimp1"
"Unc119",0.0239089964425221,-0.321214079641314,0.487,0.574,1,"Unc119"
"Cdhr1",0.0239264661928809,-0.498981328721821,0.137,0.243,1,"Cdhr1"
"Ggct",0.0239652290282242,0.293581950034989,0.547,0.404,1,"Ggct"
"Gtf2b",0.023986765143261,0.343507274602561,0.513,0.397,1,"Gtf2b"
"Bdh2",0.0240860720763032,0.392006629293896,0.12,0.044,1,"Bdh2"
"Rnf165",0.0241094304200664,0.276067533175253,0.615,0.471,1,"Rnf165"
"Cdh22",0.0241164849500217,-0.465775813323923,0.35,0.456,1,"Cdh22"
"Krit1",0.024213695374678,0.259938781770218,0.65,0.485,1,"Krit1"
"Adam15",0.0242195955314034,0.351998352957316,0.462,0.331,1,"Adam15"
"Kdm5c",0.0243436277983396,0.282926525332813,0.65,0.559,1,"Kdm5c"
"Zfp426",0.0243500716209719,0.386714694210304,0.462,0.353,1,"Zfp426"
"Gm35721",0.0243558056278262,-0.33831376362294,0.137,0.25,1,"Gm35721"
"Med13l",0.0244006740303825,0.220444348497296,0.838,0.735,1,"Med13l"
"Sptlc2",0.024400982315877,0.352038445012333,0.521,0.412,1,"Sptlc2"
"Frmpd1",0.0244368348449898,0.302655136227593,0.316,0.191,1,"Frmpd1"
"Col9a2",0.0244590018719346,0.41251660196389,0.35,0.221,1,"Col9a2"
"Tesk2",0.0244619817864913,0.351172351925103,0.504,0.404,1,"Tesk2"
"Car11",0.0244810811793052,0.285711220110296,0.726,0.61,1,"Car11"
"Gm7424",0.0244966994596815,0.39459759432213,0.214,0.118,1,"Gm7424"
"Pcca",0.0245067752041927,0.253045156305673,0.744,0.574,1,"Pcca"
"Mgat4b",0.0245140164104495,0.338473269528667,0.427,0.279,1,"Mgat4b"
"Entpd7",0.0245285022720694,0.330101958637073,0.453,0.316,1,"Entpd7"
"Dock3",0.0245405336543824,0.208669148562199,0.897,0.846,1,"Dock3"
"Gm6136",0.0245430361506827,-0.305053028238983,0.35,0.5,1,"Gm6136"
"Gm30085",0.0245514731735193,0.525565909999605,0.12,0.044,1,"Gm30085"
"Gm47801",0.02455697402352,0.303549653691803,0.111,0.037,1,"Gm47801"
"Phlda1",0.0245618925012938,0.428077206150192,0.385,0.265,1,"Phlda1"
"Fam98c",0.024683036119084,0.324253617403398,0.487,0.316,1,"Fam98c"
"Abcb1a",0.0247473799161242,0.30213708049451,0.214,0.11,1,"Abcb1a"
"Gm26660",0.0247870816318967,0.348898185969917,0.12,0.044,1,"Gm26660"
"Cfap298",0.024800704856334,0.350288367794144,0.521,0.375,1,"Cfap298"
"4931422A03Rik",0.024800704856334,-0.42791938688834,0.385,0.493,1,"4931422A03Rik"
"Med12l",0.0248011499733626,0.226007122924245,0.803,0.699,1,"Med12l"
"Galnt16",0.0248434859048275,0.258667506741468,0.778,0.691,1,"Galnt16"
"Mrps14",0.024951740121355,0.288959622350116,0.726,0.596,1,"Mrps14"
"Tacc2",0.0249661084293176,0.285248050222484,0.607,0.493,1,"Tacc2"
"Rbm8a",0.0249682960563861,0.251434493063939,0.769,0.669,1,"Rbm8a"
"Kcnip1",0.0249690462468561,-0.278538560943689,0.752,0.801,1,"Kcnip1"
"Kcna4",0.0249834102603416,0.429430684053269,0.333,0.221,1,"Kcna4"
"Trpv4",0.0250025618679717,0.322531775591761,0.265,0.147,1,"Trpv4"
"Rab22a",0.0250674583931726,0.308927769956058,0.53,0.382,1,"Rab22a"
"Fam210a",0.025181893149943,0.347582753776634,0.513,0.39,1,"Fam210a"
"Slco5a1",0.0252179191975833,0.215105723993551,0.299,0.176,1,"Slco5a1"
"Car14",0.0252200603806253,-0.419584098538534,0.12,0.235,1,"Car14"
"Snora23",0.0252358077580955,0.526851735609711,0.239,0.14,1,"Snora23"
"Gm17218",0.0252484052745049,0.459926904653706,0.222,0.118,1,"Gm17218"
"Gm43882",0.0252484052745049,0.420948934760287,0.222,0.118,1,"Gm43882"
"Gm15198",0.0253047399316912,0.441529957399665,0.188,0.088,1,"Gm15198"
"Cpne7",0.0253278869202634,-0.349627295159638,0.085,0.184,1,"Cpne7"
"Atf2",0.0253472118139006,0.200067796027522,0.915,0.794,1,"Atf2"
"Slc7a3",0.0253557326719088,0.460658312182574,0.359,0.228,1,"Slc7a3"
"Arhgap36",0.0253644997810137,-0.34865133172826,0.068,0.162,1,"Arhgap36"
"Adgrg2",0.0253876153835353,0.374061212252372,0.239,0.132,1,"Adgrg2"
"Lrrc75a",0.0254041577650518,0.246014008650403,0.402,0.257,1,"Lrrc75a"
"Abca8b",0.0254128021071678,0.457883753482258,0.333,0.221,1,"Abca8b"
"Tecta",0.025438782097311,-0.424954553406575,0.043,0.118,1,"Tecta"
"Gm44846",0.0254445829428587,0.362503079267528,0.154,0.066,1,"Gm44846"
"Cntnap5c",0.0254582241889217,0.252758979697539,0.803,0.662,1,"Cntnap5c"
"Akt1s1",0.025467735899707,0.37624281629776,0.436,0.294,1,"Akt1s1"
"Ttc1",0.0255106197914215,0.311021928287883,0.769,0.596,1,"Ttc1"
"Matk",0.0255213954627102,0.270585198223317,0.786,0.647,1,"Matk"
"Hirip3",0.0256543033149504,0.54226102914138,0.291,0.176,1,"Hirip3"
"Spint2",0.0256981775040053,0.381426560202169,0.436,0.316,1,"Spint2"
"Adss",0.0257080714904797,0.214243103042353,0.795,0.699,1,"Adss"
"Mss51",0.0257680692403838,0.517843151149276,0.171,0.081,1,"Mss51"
"Ppm1g",0.0257785169441389,0.239948862135484,0.735,0.632,1,"Ppm1g"
"Pde4dip",0.0257988308121704,0.226667431807016,0.872,0.676,1,"Pde4dip"
"Wdr26",0.0258072537200377,0.226418583557154,0.821,0.713,1,"Wdr26"
"Efnb2",0.0258174338862678,0.396179706966315,0.333,0.213,1,"Efnb2"
"Sptb",0.0258657621678877,0.256093030414629,0.744,0.662,1,"Sptb"
"Cryzl1",0.0258726626261664,0.211563978905986,0.718,0.669,1,"Cryzl1"
"Wnt4",0.0258859016541045,0.294035697896337,0.145,0.059,1,"Wnt4"
"Slc25a39",0.0259098114798416,0.257559168157312,0.641,0.5,1,"Slc25a39"
"Enpp1",0.0259921047112078,0.221618446999433,0.214,0.11,1,"Enpp1"
"Rad1",0.0260134193938542,0.288656317416393,0.35,0.213,1,"Rad1"
"Slc33a1",0.0260426751544499,0.356888712964604,0.427,0.294,1,"Slc33a1"
"Ncoa4",0.0260426751544499,0.275081514538488,0.427,0.294,1,"Ncoa4"
"Tsc22d2",0.0260543419601379,0.256519056688597,0.667,0.551,1,"Tsc22d2"
"Cmtr2",0.0261727629166234,0.463862987010062,0.171,0.081,1,"Cmtr2"
"Rasgrf2",0.026206153438466,0.300997303003912,0.692,0.64,1,"Rasgrf2"
"Eif3l",0.0262823203752529,0.308489988341899,0.624,0.478,1,"Eif3l"
"Mettl16",0.0263321731279418,0.262086641514063,0.658,0.493,1,"Mettl16"
"Dclre1a",0.0263575354938064,-0.365111322441393,0.103,0.206,1,"Dclre1a"
"Scaf8",0.0263615787798661,0.269933745971376,0.709,0.596,1,"Scaf8"
"Gm14046",0.0264109569605962,0.416755991326693,0.333,0.213,1,"Gm14046"
"Lin37",0.0264299282521738,0.375167049722774,0.462,0.324,1,"Lin37"
"Rassf1",0.0265140349655766,0.341461552205852,0.291,0.162,1,"Rassf1"
"Zfp655",0.0265174172796755,0.350417960639558,0.479,0.338,1,"Zfp655"
"Stag2",0.0265293175447508,0.250939283363122,0.735,0.618,1,"Stag2"
"Dtna",0.0265965384426978,0.216123212242049,0.88,0.816,1,"Dtna"
"Pnmal1",0.0266442492241565,0.209835660976442,0.786,0.713,1,"Pnmal1"
"Gm20517",0.0266893963277465,0.35141060019191,0.402,0.272,1,"Gm20517"
"Gpbp1",0.0267249133903365,0.272853171070483,0.684,0.603,1,"Gpbp1"
"Cck",0.0267280124138077,0.335129650411744,0.547,0.441,1,"Cck"
"Sall2",0.0267755945415145,0.275799956695179,0.624,0.478,1,"Sall2"
"1810037I17Rik",0.0268286929904135,0.236764007941296,0.701,0.618,1,"1810037I17Rik"
"Slc2a8",0.0268604005055333,0.491145864180449,0.231,0.125,1,"Slc2a8"
